ECELL_ID,Monday at 0,Monday at 1,Monday at 10,Monday at 11,Monday at 12,Monday at 13,Monday at 14,Monday at 15,Monday at 16,Monday at 17,Monday at 18,Monday at 19,Monday at 2,Monday at 20,Monday at 21,Monday at 22,Monday at 23,Monday at 3,Monday at 4,Monday at 5,Monday at 6,Monday at 7,Monday at 8,Monday at 9,Tuesday at 0,Tuesday at 1,Tuesday at 10,Tuesday at 11,Tuesday at 12,Tuesday at 13,Tuesday at 14,Tuesday at 15,Tuesday at 16,Tuesday at 17,Tuesday at 18,Tuesday at 19,Tuesday at 2,Tuesday at 20,Tuesday at 21,Tuesday at 22,Tuesday at 23,Tuesday at 3,Tuesday at 4,Tuesday at 5,Tuesday at 6,Tuesday at 7,Tuesday at 8,Tuesday at 9,Wednesday at 0,Wednesday at 1,Wednesday at 10,Wednesday at 11,Wednesday at 12,Wednesday at 13,Wednesday at 14,Wednesday at 15,Wednesday at 16,Wednesday at 17,Wednesday at 18,Wednesday at 19,Wednesday at 2,Wednesday at 20,Wednesday at 21,Wednesday at 22,Wednesday at 23,Wednesday at 3,Wednesday at 4,Wednesday at 5,Wednesday at 6,Wednesday at 7,Wednesday at 8,Wednesday at 9,Thursday at 0,Thursday at 1,Thursday at 10,Thursday at 11,Thursday at 12,Thursday at 13,Thursday at 14,Thursday at 15,Thursday at 16,Thursday at 17,Thursday at 18,Thursday at 19,Thursday at 2,Thursday at 20,Thursday at 21,Thursday at 22,Thursday at 23,Thursday at 3,Thursday at 4,Thursday at 5,Thursday at 6,Thursday at 7,Thursday at 8,Thursday at 9,Friday at 0,Friday at 1,Friday at 10,Friday at 11,Friday at 12,Friday at 13,Friday at 14,Friday at 15,Friday at 16,Friday at 17,Friday at 18,Friday at 19,Friday at 2,Friday at 20,Friday at 21,Friday at 22,Friday at 23,Friday at 3,Friday at 4,Friday at 5,Friday at 6,Friday at 7,Friday at 8,Friday at 9,Saturday at 0,Saturday at 1,Saturday at 10,Saturday at 11,Saturday at 12,Saturday at 13,Saturday at 14,Saturday at 15,Saturday at 16,Saturday at 17,Saturday at 18,Saturday at 19,Saturday at 2,Saturday at 20,Saturday at 21,Saturday at 22,Saturday at 23,Saturday at 3,Saturday at 4,Saturday at 5,Saturday at 6,Saturday at 7,Saturday at 8,Saturday at 9,Sunday at 0,Sunday at 1,Sunday at 10,Sunday at 11,Sunday at 12,Sunday at 13,Sunday at 14,Sunday at 15,Sunday at 16,Sunday at 17,Sunday at 18,Sunday at 19,Sunday at 2,Sunday at 20,Sunday at 21,Sunday at 22,Sunday at 23,Sunday at 3,Sunday at 4,Sunday at 5,Sunday at 6,Sunday at 7,Sunday at 8,Sunday at 9
00199ffaae391a819e512627bdaff10347c4fd13,33069296.0,22457216.0,15670440.0,12483012.0,17192928.0,19915196.0,20978716.0,20027372.0,16922996.0,15749912.0,17431832.0,18269308.0,7358676.0,16652004.0,16503692.0,14233716.0,13867528.0,3493808.0,2366032.0,2119976.0,4425368.0,1587596.0,4576796.0,10136204.0,25146736.0,26829236.0,16567988.0,18660568.0,17615308.0,24733268.0,22406876.0,18419040.0,17839764.0,15744688.0,16627724.0,14385108.0,10469428.0,12546980.0,15537468.0,24052060.0,15149696.0,5355072.0,6587724.0,5878848.0,7642660.0,4648428.0,7683444.0,10904416.0,22694096.0,16035960.0,11187248.0,10262432.0,11862424.0,20215600.0,22796912.0,18233960.0,16348040.0,13401152.0,14890200.0,12844864.0,5065992.0,10578712.0,11303080.0,14708912.0,23186912.0,2828928.0,6410640.0,3312144.0,6840640.0,5207464.0,10312184.0,16299200.0,22538664.0,27238832.0,11106264.0,14782340.0,16848236.0,21355336.0,20840392.0,17629360.0,16958272.0,15922968.0,14671376.0,14733632.0,7985888.0,9721144.0,9588600.0,16949520.0,11613880.0,5249568.0,3273016.0,4789504.0,4924296.0,3059824.0,7822044.0,12950008.0,24654756.0,16584128.0,12292248.0,16386656.0,14859436.0,21648064.0,20778136.0,20444532.0,17942644.0,13163412.0,11694012.0,11008160.0,7422768.0,8095948.0,9783144.0,7265396.0,10759444.0,4684508.0,900584.0,1187032.0,5526080.0,3614136.0,8868232.0,10552136.0,23607860.0,16212612.0,12546960.0,16075028.0,16588388.0,15901828.0,15019944.0,15453416.0,10797040.0,10803116.0,18591608.0,15412356.0,10954700.0,14167188.0,21636728.0,16367984.0,12251384.0,7337524.0,8640316.0,3191740.0,4103292.0,1281584.0,4704924.0,6996076.0,19875644.0,22345660.0,6897040.0,9068944.0,8107216.0,14379004.0,12856520.0,10527308.0,10747968.0,15407592.0,15193016.0,13822320.0,9513748.0,10411456.0,11608960.0,13298972.0,13247916.0,7109488.0,3641840.0,1841028.0,3763888.0,1060372.0,4781060.0,8244796.0
019cfa281650073eb1ed07c2202dbc289d0423c5,19330088.0,8285528.0,11551984.0,13562752.0,13738152.0,16663492.0,20558760.0,16943532.0,17209964.0,15566640.0,14574108.0,23170932.0,1850088.0,12853348.0,24356868.0,18589340.0,13723532.0,1558404.0,495300.0,509764.0,2054388.0,3674376.0,7473732.0,6920092.0,20237988.0,12772268.0,9038092.0,15022516.0,10130624.0,15317896.0,16175968.0,15386248.0,14601892.0,11127052.0,11703600.0,15570120.0,3119864.0,17590436.0,16687256.0,14739076.0,8692812.0,1468968.0,4046848.0,2100344.0,2858984.0,3855684.0,4327532.0,7057580.0,12263944.0,4505768.0,10090472.0,10762664.0,10622888.0,13902848.0,12385624.0,13982456.0,15933064.0,12653040.0,13414184.0,12909608.0,2475472.0,10113704.0,13741072.0,12613008.0,9573064.0,681560.0,774632.0,1086736.0,3734888.0,4609112.0,5314352.0,8070296.0,10496112.0,5998144.0,12377196.0,14221168.0,15070224.0,14499944.0,15188744.0,13995016.0,15722088.0,20050416.0,10818416.0,13447760.0,2434824.0,8655072.0,9174864.0,15138000.0,14240904.0,1699592.0,960688.0,1867008.0,2403392.0,3808832.0,5265600.0,9399488.0,21047704.0,11326008.0,8394896.0,12688820.0,12208532.0,12112044.0,19421304.0,17844664.0,14782356.0,16749636.0,13213484.0,12764592.0,2350928.0,13572488.0,13645100.0,11442104.0,7714852.0,1125816.0,159004.0,824484.0,2122844.0,3259924.0,5209268.0,8702664.0,19214920.0,9298136.0,13534996.0,15831344.0,14275180.0,13187592.0,15393504.0,16159792.0,15163384.0,15921240.0,15239688.0,15462080.0,3543372.0,11334948.0,11789712.0,10971720.0,13636336.0,2174452.0,898296.0,1047472.0,796188.0,4015832.0,4980184.0,6744848.0,12887368.0,9733344.0,9430080.0,12553984.0,13379300.0,18434280.0,20729844.0,22280036.0,19258964.0,19457432.0,18514100.0,17659428.0,7873332.0,15812008.0,12919432.0,14914876.0,12251268.0,2531592.0,628724.0,1101956.0,2317488.0,1852560.0,3099216.0,10267468.0
01e15165b5683c9f4922e7ffdc82471e479e7779,10074440.0,4853896.0,4769392.0,5219648.0,6766664.0,8643460.0,10179996.0,14317820.0,11129512.0,8386012.0,8041636.0,9957936.0,2739216.0,11019648.0,9114668.0,12138936.0,9874752.0,877096.0,608556.0,588512.0,1128532.0,2224852.0,2884172.0,3246988.0,8829024.0,7151252.0,5523148.0,4553804.0,4841776.0,5831448.0,7893900.0,9488964.0,10583080.0,11551440.0,9737588.0,11382244.0,6030256.0,15002444.0,11255324.0,15583008.0,8774788.0,2272372.0,2630132.0,1007904.0,2768596.0,3162952.0,3887548.0,5574572.0,6138400.0,3360208.0,4061912.0,5976384.0,6172152.0,8900256.0,12850440.0,12283048.0,8368096.0,10583912.0,9640792.0,8664744.0,2097136.0,5422240.0,8779136.0,12685656.0,6215560.0,1102320.0,546296.0,793192.0,2995664.0,2319888.0,3055664.0,2917416.0,14665144.0,5696536.0,7028952.0,6752992.0,5708768.0,9718304.0,12246240.0,11015944.0,8732080.0,9826640.0,8697792.0,11112480.0,2409936.0,11767512.0,23765744.0,8031912.0,9510968.0,521808.0,827544.0,602288.0,2343520.0,1645576.0,2502592.0,2903000.0,10464868.0,4976512.0,8298936.0,7496492.0,7621832.0,9732804.0,11036656.0,10395308.0,13160844.0,15398556.0,9772772.0,9652728.0,2958088.0,12097252.0,14858004.0,12430928.0,7914504.0,962448.0,1189460.0,1450896.0,1958840.0,3316628.0,3579972.0,5133812.0,8831736.0,9807876.0,6729844.0,13887992.0,11480492.0,8016340.0,13409120.0,17376384.0,9477564.0,13773728.0,8622188.0,8210756.0,4446520.0,9399740.0,10525816.0,16714000.0,11437100.0,937216.0,883276.0,1584660.0,978452.0,1615748.0,2348080.0,4063680.0,6899480.0,9258736.0,6899240.0,9377256.0,8523028.0,12070048.0,13459440.0,8300852.0,6466440.0,11690612.0,7597632.0,9860336.0,4032884.0,8855520.0,11995604.0,16027528.0,15150836.0,1690704.0,694364.0,252460.0,594048.0,576296.0,4102912.0,2617836.0
0424fc3a83b05aa9108aabdd8cbb087814a34bd1,15496852.0,18425572.0,6530156.0,10216108.0,9505548.0,9437272.0,9352600.0,10610532.0,7787492.0,10700804.0,11408224.0,9214416.0,7845884.0,14667692.0,10583040.0,15142352.0,14392320.0,5505748.0,3507352.0,6534064.0,3387060.0,2400832.0,4380332.0,9063680.0,18824780.0,10440684.0,6967760.0,7024984.0,8140412.0,12861636.0,10124048.0,8899956.0,7476728.0,8588920.0,7887624.0,6218264.0,6153788.0,8137012.0,9075172.0,15540120.0,12228592.0,4132180.0,6054988.0,2613188.0,4132248.0,2081400.0,4844628.0,7757076.0,14380464.0,11794032.0,5482808.0,5961176.0,10715568.0,11215536.0,10729960.0,6488176.0,7019472.0,10384544.0,7946784.0,11083752.0,13508320.0,9951912.0,14633560.0,8908488.0,12480600.0,6001824.0,7987232.0,1503112.0,2686328.0,1355376.0,5235632.0,5906768.0,14783496.0,11961384.0,6515720.0,9021248.0,9987176.0,10379768.0,9797624.0,11526216.0,9342232.0,8815200.0,6999560.0,7047728.0,5941288.0,7015296.0,6099400.0,7498472.0,8225232.0,3019440.0,4945544.0,1845072.0,2136368.0,3622768.0,5267584.0,6625112.0,16825836.0,13637776.0,5993100.0,7813336.0,11060492.0,9902156.0,6678884.0,7377736.0,7698300.0,7683568.0,8118604.0,7697196.0,10904640.0,8879440.0,15410656.0,9294048.0,10633232.0,6028028.0,2711648.0,1422416.0,1610760.0,2871848.0,5275936.0,7593956.0,16262264.0,11272492.0,7831572.0,8002840.0,6122052.0,9031548.0,9441308.0,7531528.0,20102044.0,10595132.0,8947272.0,8577692.0,11328600.0,7762964.0,10245828.0,10166932.0,9658480.0,6633152.0,2492068.0,1254184.0,1138444.0,1436332.0,4351880.0,8595256.0,12017924.0,9510356.0,5165008.0,7770984.0,7162412.0,7402720.0,6590964.0,12638736.0,8116356.0,9677184.0,9257456.0,9270836.0,12874832.0,9038316.0,11171728.0,9734232.0,9219100.0,9983780.0,6439528.0,2105176.0,721044.0,335104.0,3559632.0,5780096.0
046b22f684551e03511a06d4c2489c4ce47e9446,627112.0,311420.0,2018144.0,2569952.0,2482740.0,1872180.0,2121768.0,2426560.0,1920536.0,1869060.0,4234288.0,3915300.0,329004.0,2265508.0,2374100.0,3665260.0,3546540.0,86044.0,105740.0,100432.0,256156.0,1106988.0,1560584.0,2053500.0,1156944.0,120508.0,2792560.0,2656960.0,3419876.0,3669752.0,3074416.0,2357040.0,2547096.0,2209968.0,3095128.0,2427588.0,156152.0,1485120.0,3646732.0,3979820.0,3443852.0,96232.0,81292.0,110000.0,163956.0,597192.0,1108972.0,1788620.0,458992.0,361800.0,1925024.0,3471344.0,2962104.0,2766216.0,2877896.0,2605144.0,2107264.0,2135152.0,3550568.0,2525128.0,110200.0,2382272.0,3861048.0,3223584.0,2089680.0,112448.0,86792.0,77792.0,123216.0,419728.0,2047096.0,1683560.0,854032.0,902040.0,2678336.0,4270728.0,4934376.0,5599584.0,2431248.0,3038408.0,2656568.0,3634280.0,4137664.0,1139288.0,183392.0,2423032.0,3432736.0,4030760.0,2548328.0,76120.0,70448.0,77640.0,110992.0,939536.0,1535056.0,1775592.0,3043944.0,210444.0,941796.0,1673456.0,2801272.0,3546232.0,3216080.0,2780280.0,1894916.0,2912956.0,3561876.0,2557864.0,195164.0,3915000.0,2726564.0,1509148.0,1376172.0,75412.0,85876.0,69516.0,138560.0,895704.0,1350080.0,1863936.0,1387836.0,1005220.0,649472.0,1568356.0,1753908.0,2125168.0,2492260.0,899100.0,1634508.0,1942628.0,1917888.0,2710316.0,775828.0,2230332.0,2674824.0,2145956.0,2103528.0,2019132.0,276728.0,161136.0,719556.0,880068.0,906440.0,674056.0,999312.0,905492.0,1456708.0,2332008.0,2643428.0,2797552.0,3897880.0,1853612.0,3166252.0,2904108.0,1753192.0,3628696.0,299968.0,1382704.0,3026852.0,1587384.0,2427792.0,86236.0,73816.0,91240.0,89676.0,131256.0,204776.0,1122584.0
05f02e29ea70b16e7ad5ce183983c73b911aee45,26101004.0,11756360.0,7220024.0,8494656.0,8472928.0,8450048.0,10424816.0,10532272.0,6904096.0,7889440.0,8162072.0,8660720.0,5435504.0,13488872.0,22751696.0,21509380.0,16861460.0,4468736.0,3599220.0,2471396.0,5084252.0,6188912.0,3933916.0,7155112.0,19728196.0,13410240.0,4568168.0,5554644.0,7181996.0,7352544.0,7148272.0,11269156.0,9182304.0,11043472.0,9827536.0,11022120.0,3772312.0,15701888.0,21536336.0,17281340.0,12944368.0,3503260.0,3204204.0,6305072.0,8252948.0,9603956.0,6875364.0,7670120.0,16967016.0,13357904.0,6143888.0,9040360.0,6538184.0,7946320.0,9311824.0,9897240.0,11859912.0,11579144.0,10640608.0,12061184.0,9991744.0,12416008.0,18012224.0,17158704.0,14819232.0,9815936.0,4465568.0,5488656.0,7600496.0,5285832.0,5314056.0,4137872.0,21440344.0,9848008.0,8894772.0,5738848.0,6504664.0,7268648.0,9268264.0,9900128.0,8675480.0,7293888.0,8777432.0,10071456.0,9585728.0,13317064.0,14048528.0,14243232.0,11895168.0,3903056.0,2563952.0,4496616.0,9040376.0,8037848.0,4452152.0,7052696.0,18041560.0,11322332.0,8328152.0,10392448.0,7054652.0,7614992.0,8051508.0,11153804.0,8459088.0,7107736.0,10067516.0,8773500.0,6594804.0,12095816.0,21465888.0,15606052.0,18079452.0,6405696.0,6819292.0,9006532.0,9100656.0,5279728.0,6188552.0,4856028.0,20792040.0,16464372.0,8304608.0,11161728.0,10492212.0,13641968.0,15343644.0,13463704.0,11078896.0,10532520.0,10048604.0,11737976.0,8904840.0,12387664.0,13093012.0,14656468.0,15250408.0,8040660.0,5192652.0,6617596.0,5201300.0,3124420.0,3704524.0,5366348.0,23172444.0,19527372.0,10336008.0,14460336.0,13773628.0,8299368.0,12117592.0,11742368.0,10608220.0,10483120.0,9009784.0,11113932.0,17267284.0,11397176.0,17128404.0,13289944.0,12898712.0,4121004.0,6509588.0,6016360.0,6685956.0,3658328.0,2963340.0,11136820.0
0712004649191f7fee83b81e02ca4e58b2a98260,14804400.0,6585604.0,30382900.0,22766612.0,21818776.0,27431864.0,30689308.0,26589556.0,29495272.0,26067324.0,23666076.0,25159612.0,4735276.0,23728940.0,27748752.0,30622988.0,23503800.0,3399572.0,1311136.0,1612216.0,2626100.0,8036956.0,16047612.0,21074224.0,18031320.0,13574372.0,24771424.0,21324908.0,26677496.0,35588180.0,36593144.0,31739756.0,27378972.0,28217604.0,24674828.0,24486152.0,2009036.0,23666680.0,27801628.0,36773524.0,37824752.0,1989732.0,1601576.0,1607336.0,3593116.0,12826056.0,20853536.0,21399116.0,24284304.0,9094784.0,17763944.0,21830064.0,22200560.0,36024168.0,34458296.0,28466952.0,28863608.0,24094632.0,23887792.0,26769336.0,5238240.0,25789272.0,27782160.0,29690296.0,25078968.0,1814992.0,355488.0,483008.0,2645728.0,12902552.0,14715912.0,17888776.0,17886560.0,9056392.0,19203892.0,20291696.0,25240688.0,27156280.0,32472456.0,29704528.0,27889472.0,22146888.0,22707080.0,17956824.0,3281744.0,20375960.0,22975824.0,31738968.0,25845560.0,1403040.0,649384.0,1472512.0,4135608.0,7191360.0,14516200.0,19935192.0,12056360.0,9957752.0,20338412.0,16768364.0,23634852.0,27840724.0,28425452.0,31501592.0,22646176.0,30734936.0,22669852.0,26698960.0,5212252.0,24837164.0,23666800.0,32492432.0,21521004.0,2311516.0,650996.0,1157164.0,2104928.0,9381360.0,19636288.0,17038540.0,13237224.0,7729544.0,19685060.0,24138072.0,27059176.0,32481204.0,34310352.0,38744184.0,30598748.0,34071956.0,28492524.0,28774140.0,5234916.0,28516152.0,30673356.0,30579912.0,29560824.0,3627424.0,1145968.0,495156.0,2344928.0,5144100.0,7559776.0,14637224.0,18484064.0,12706152.0,22972724.0,25024188.0,28339660.0,32375240.0,37283548.0,34736616.0,30012544.0,31758284.0,33569192.0,27540476.0,8276632.0,23538376.0,29275516.0,27382960.0,22283948.0,3651320.0,1993836.0,1078856.0,1347496.0,2535124.0,5680372.0,9900616.0
07518672ce840572c5b5eb196b174cafac94a447,9460188.0,5734488.0,15198160.0,16236848.0,16740648.0,22082272.0,13604312.0,21350544.0,16190828.0,13824164.0,13869560.0,16652596.0,1349516.0,16145676.0,20878904.0,22606396.0,13668372.0,1096888.0,742328.0,484160.0,1619932.0,3754540.0,7490772.0,13989892.0,12662248.0,9872332.0,20774588.0,18955412.0,21481272.0,25318152.0,23153604.0,23554132.0,23418812.0,22877596.0,20242008.0,21277464.0,3162636.0,21394352.0,21183544.0,26284508.0,15763152.0,677836.0,1621212.0,1028476.0,2849168.0,6280952.0,11500908.0,18876392.0,12678016.0,6744944.0,15869840.0,20819096.0,21686024.0,20796912.0,26620624.0,18560072.0,16446912.0,16809288.0,17050328.0,17182824.0,2606328.0,15507016.0,20125848.0,21263480.0,22400704.0,3426944.0,2275832.0,1112368.0,1981264.0,9493368.0,9123072.0,13407656.0,15022344.0,5077888.0,23764520.0,21120328.0,16229008.0,17460792.0,20597456.0,20727784.0,19156208.0,16548368.0,23889208.0,21313792.0,4970880.0,15918768.0,21601496.0,21007480.0,19831560.0,2861528.0,1772624.0,263112.0,2248192.0,4386064.0,7306792.0,17627784.0,18057436.0,9460140.0,19898016.0,23497216.0,15996584.0,18536784.0,18631044.0,21008336.0,21048668.0,35398576.0,23049156.0,15180680.0,2956216.0,19790900.0,17528124.0,18642348.0,17830580.0,4328612.0,1308132.0,1544896.0,5114052.0,9162972.0,8552720.0,17893148.0,10440468.0,9213808.0,13680648.0,20633364.0,18327504.0,15669792.0,14091272.0,14819700.0,15918376.0,17823040.0,16263824.0,17096736.0,5637284.0,13663852.0,17797460.0,21168256.0,18521696.0,3188124.0,1585724.0,3091248.0,3895604.0,3406024.0,6932628.0,6615492.0,12606780.0,7910752.0,15905340.0,13982656.0,24129304.0,24335400.0,24374360.0,19300796.0,15523080.0,18194472.0,16898312.0,14246364.0,5718844.0,16837744.0,23235308.0,14376604.0,15370244.0,3527296.0,1543816.0,1146220.0,907216.0,2493588.0,4990056.0,12664448.0
07a9520a74153fcf5e1852a408ecf48417179468,10087880.0,14385640.0,6759464.0,7182308.0,6611844.0,7073960.0,5083684.0,3466616.0,6548552.0,5542444.0,10985252.0,11431256.0,18564360.0,5030324.0,3700524.0,2071600.0,1961304.0,9571364.0,7134948.0,3575880.0,11929964.0,6872824.0,9049476.0,8176768.0,8634192.0,13683644.0,5768796.0,7928716.0,10588172.0,10673576.0,7606432.0,4589244.0,5586836.0,7097708.0,8727076.0,6502160.0,8653064.0,5291872.0,2697088.0,2280244.0,2060224.0,8319072.0,5319776.0,3122044.0,8085056.0,4663088.0,9309636.0,7336744.0,15552528.0,13789672.0,5235344.0,6130024.0,5659496.0,9786744.0,6615472.0,4452920.0,5719112.0,6989408.0,9970840.0,9485800.0,11980800.0,6337824.0,2842648.0,2112360.0,1200024.0,8882816.0,6584520.0,2947472.0,8218200.0,2648784.0,11110304.0,6035768.0,12081376.0,17573664.0,6442824.0,5001384.0,5119168.0,8227640.0,5492992.0,3134552.0,6882624.0,7532208.0,7580408.0,9533576.0,14785224.0,7523504.0,3375688.0,1889824.0,4004296.0,13750960.0,7751896.0,3005816.0,8823984.0,4919160.0,8421480.0,6239824.0,8458704.0,10371832.0,3787764.0,7507956.0,7209344.0,7606792.0,6130708.0,4356536.0,6093916.0,6440724.0,8510820.0,5406412.0,11031288.0,7318716.0,2676696.0,3377144.0,4100768.0,9077560.0,7451000.0,5203724.0,8680104.0,4820856.0,10599764.0,5215900.0,11336352.0,21399996.0,3780464.0,3428032.0,3123208.0,3545796.0,4183644.0,3903036.0,3181244.0,3068716.0,4492344.0,2601308.0,14273332.0,3567284.0,4240956.0,4746468.0,4603676.0,6460140.0,6360992.0,3375900.0,6348092.0,1999464.0,1442652.0,3157900.0,9214144.0,9136164.0,1561572.0,3469512.0,2424636.0,2400568.0,3186736.0,6024520.0,3840328.0,4111112.0,4911984.0,3949604.0,18793252.0,3874096.0,3367444.0,3247592.0,3083372.0,15793976.0,13456272.0,3836036.0,6263244.0,685220.0,1059756.0,1532728.0
08028cc3ab1c3bb9359bf899b24f51d1f8148a76,16746128.0,10826048.0,2671000.0,3198236.0,4238732.0,2668540.0,2456744.0,3754072.0,3735392.0,2968060.0,3998800.0,4392008.0,4509096.0,2360180.0,2422568.0,5321340.0,7091744.0,3749660.0,1595648.0,1734040.0,5049044.0,1597728.0,1937756.0,3245388.0,13031492.0,8048596.0,5510376.0,4245760.0,3208532.0,3180988.0,4109760.0,3216004.0,2197172.0,3408728.0,5832232.0,3974356.0,3508172.0,3104424.0,3237172.0,4199320.0,3518208.0,2561408.0,1143048.0,1991808.0,7870616.0,1990980.0,3432384.0,3094660.0,15542192.0,8784824.0,3167568.0,4079416.0,3470680.0,3761968.0,3433600.0,4111592.0,5706224.0,4115376.0,2730288.0,3525152.0,5626536.0,2998120.0,2479936.0,3196152.0,5071728.0,2851072.0,4661864.0,1422752.0,5035448.0,1553000.0,2875000.0,3786104.0,15359064.0,5541656.0,2601428.0,3623112.0,3685672.0,4176032.0,4731560.0,3758528.0,4011320.0,4977480.0,5921240.0,7113272.0,6269096.0,3073264.0,2711960.0,6225432.0,3191144.0,2720848.0,2827560.0,1024408.0,4948872.0,1301352.0,2801840.0,3399560.0,18843424.0,9235356.0,2932408.0,2933180.0,2673556.0,3211116.0,3304932.0,3254892.0,4812060.0,3860236.0,4406936.0,5099036.0,4997612.0,3204044.0,4267220.0,4887880.0,4895380.0,4960288.0,3074180.0,1966708.0,6902516.0,1615688.0,2483228.0,1788448.0,17941240.0,17593064.0,2455900.0,3472392.0,2260344.0,5513908.0,3220068.0,5092644.0,6735704.0,3321200.0,2280564.0,3334488.0,11043168.0,3725232.0,6090888.0,7395452.0,4498040.0,7767292.0,7479484.0,3613228.0,2591944.0,3124744.0,1086880.0,2773272.0,23809028.0,13862088.0,4775472.0,3830216.0,2424356.0,4736772.0,2627368.0,3380824.0,3674824.0,4518904.0,4439472.0,3730484.0,14491608.0,2925956.0,4653448.0,5276172.0,4486020.0,12034416.0,5390260.0,4295080.0,4536116.0,450292.0,1510132.0,2211912.0
08327c29e75a195464c05a313b09397c66401c48,4530652.0,3492140.0,16550408.0,20119648.0,22244156.0,22153712.0,21251476.0,15057376.0,15916360.0,14400872.0,10648776.0,13188068.0,1672208.0,7634572.0,9061280.0,10239052.0,8826916.0,975492.0,202744.0,196328.0,1593296.0,5081636.0,13841724.0,15379572.0,4836284.0,622528.0,16589216.0,25082752.0,23260688.0,22639944.0,20751252.0,13850104.0,16145960.0,13175096.0,12103196.0,8349128.0,1149336.0,6637292.0,7652360.0,9959652.0,8523520.0,212676.0,220856.0,222044.0,931776.0,3266504.0,12884244.0,14525940.0,1730576.0,1279632.0,17906768.0,21410816.0,20066048.0,24525328.0,18689408.0,16181944.0,16144608.0,13767008.0,14332472.0,8527216.0,396768.0,8930648.0,6133568.0,5608472.0,5235032.0,646088.0,117216.0,304536.0,607848.0,3764288.0,13494296.0,14380096.0,3969344.0,994344.0,18033868.0,20156256.0,18938464.0,21235680.0,19292360.0,15777720.0,15998560.0,12494016.0,11077544.0,8593328.0,440024.0,5741840.0,7760536.0,6328592.0,6078728.0,191952.0,200864.0,115080.0,1426016.0,4249344.0,11177576.0,18398704.0,3987916.0,949856.0,15874328.0,20035612.0,19904084.0,23428508.0,15665108.0,11647816.0,12246696.0,13955692.0,8804252.0,7930056.0,338292.0,7073872.0,8582824.0,11839096.0,7588292.0,150824.0,132076.0,295740.0,748920.0,2793588.0,9684436.0,14668984.0,3725488.0,2421344.0,10130912.0,15036192.0,11850600.0,9505936.0,9665164.0,10946624.0,9117636.0,7200056.0,7601944.0,4543440.0,894488.0,8634188.0,6709852.0,10983352.0,5471956.0,369404.0,242740.0,433560.0,186244.0,707500.0,2738180.0,4408080.0,4358720.0,2385560.0,3373256.0,4397252.0,5339892.0,7909508.0,10373052.0,8219272.0,5522568.0,6577836.0,5360912.0,8169520.0,1146724.0,8382788.0,7488276.0,5786740.0,9427020.0,370856.0,643608.0,295500.0,529760.0,352596.0,979188.0,3336444.0
083322c7b133cdca84fd35e64108c40fbc889917,6845692.0,2023128.0,2273320.0,2854424.0,2153588.0,2831432.0,1159048.0,1782340.0,2457868.0,2465612.0,3765752.0,2279820.0,246172.0,1552952.0,4052464.0,2015984.0,1219328.0,98876.0,236728.0,237332.0,843260.0,1395696.0,1731984.0,1570224.0,2153776.0,1433980.0,2169460.0,2154376.0,1864376.0,1951640.0,1889268.0,4565416.0,2304464.0,2482088.0,4500104.0,2917168.0,146776.0,1885320.0,4098564.0,5307396.0,3878436.0,280964.0,209956.0,143696.0,1100672.0,1811124.0,2410312.0,1842068.0,3766816.0,509320.0,1093720.0,1348832.0,1595112.0,1439784.0,1724416.0,1440384.0,1776632.0,2135792.0,1905048.0,2306416.0,993896.0,1481576.0,2159232.0,1889544.0,3394456.0,2866968.0,479536.0,231920.0,519792.0,2043240.0,1891440.0,1738008.0,1769976.0,842928.0,2300900.0,2147728.0,1502528.0,3177640.0,2346272.0,1585168.0,2116336.0,2448928.0,2552432.0,1630896.0,160400.0,1931352.0,1773272.0,2886072.0,1917984.0,310344.0,244800.0,563200.0,1068208.0,1722440.0,2135240.0,2190704.0,3149072.0,403288.0,1908388.0,1476240.0,2120860.0,2658788.0,1296528.0,1498108.0,3384940.0,4091636.0,2809832.0,2543968.0,141168.0,2156540.0,1328856.0,2369164.0,7400308.0,478844.0,541964.0,154960.0,1021720.0,2090540.0,1949772.0,2341876.0,1598164.0,1132588.0,1987872.0,1073328.0,1213556.0,3262264.0,2565724.0,2269828.0,1937248.0,2394364.0,1972844.0,3499992.0,552580.0,1678672.0,2044556.0,2308524.0,2393312.0,235228.0,168052.0,198868.0,582420.0,1870328.0,1584108.0,1181268.0,6099132.0,2474988.0,1395156.0,912484.0,1253152.0,2197556.0,1670640.0,1488404.0,1152264.0,2346492.0,1956400.0,1838760.0,450208.0,3104780.0,8413380.0,8436708.0,5314196.0,104596.0,408096.0,211924.0,221228.0,870952.0,978896.0,1427248.0
